concept_id
783432
783433
783434
783435
783436
783437
783438
783439
793297
793298
793299
793300
793302
793303
793304
793305
793306
793307
793308
793309
793311
793312
793313
793314
793315
793316
793826
793827
793828
793829
793830
994976
994977
994978
994979
994980
994981
994982
1145898
1145899
1145900
1145902
1145903
1145904
1145905
1145906
1145907
1145908
1145909
1145910
1145911
1145912
1145913
1145914
1145915
1145916
1146738
1146739
1146740
1146741
1146742
1146743
1146744
1146745
1503297
1503327
1503328
1592652
1592653
1592654
1592655
1592656
1592657
1592793
1592794
1592795
1592796
1592797
1592798
1592799
1592800
1592801
1592802
1592803
1592804
1592805
1592806
1718898
1718899
1718900
1718901
1718902
1718903
1718904
1718905
1718906
1718907
1718908
1718909
1718910
1718911
1718912
1718913
1718914
1718915
1830928
1830929
1830930
1830931
1830932
1830933
1830934
1830935
1830936
1830937
1971379
2008593
2012276
2012277
2012278
2012279
2012280
2012281
2012282
2012283
2012284
2012285
2012286
2012288
2012289
2012290
2012291
2012292
2012293
2012294
2012295
2012296
2012297
2012298
2012299
2012300
2012301
2012302
2012303
2012304
2012305
2012306
2012307
2012308
2012309
2012310
2012311
2012312
2012313
2012314
2012315
2012316
2012317
2012318
2012319
2012320
2012321
2012322
2012323
2012324
2012325
2012326
2012327
2012328
2012329
2012330
2012331
2012332
2012333
2012334
2012335
2012336
2012337
2012338
2012339
2012340
2012341
2012342
2012343
2012344
2012345
2012346
2012347
2012348
2012349
2012350
2012351
2012352
2012353
2057050
2057410
2057411
2057412
2057413
2057414
2057415
2057416
2057417
2057418
2057419
2057420
2057421
2057422
2057423
2057424
2057425
2057426
2057427
2057429
2057430
2057431
2057432
2057433
2057434
2057435
2057436
2057437
2057438
2057440
2057441
2057442
2057443
2057444
2057445
2057446
2057447
2057448
2057449
2057450
2057451
2057452
2057453
2057454
2057455
2057456
2057457
2057964
2057458
2057459
2057460
2057461
2057462
2057463
2057464
2057465
2057466
2057467
2057468
2057469
2057470
2057471
2057472
2057474
2057475
2057476
2057477
2057478
2057479
2057480
2057482
2057483
2057484
2057485
2057486
2057487
2057488
2057489
2057490
2057491
2057492
2057493
2057494
2057495
2057496
2057497
2057498
2057499
2057500
2057501
2057502
2057503
2057504
2057505
2057506
2057507
2057508
2057509
2057510
2057511
2057512
2057513
2057514
2057515
2057517
2057518
2057519
2057520
2057521
2057522
2057523
2057524
2057526
2057527
2057528
2057529
2057530
2057531
2057532
2057534
2057535
2057536
2057537
2057538
2057539
2057540
2057541
2057542
2057543
2057544
2057545
2057546
2057547
2057548
2057549
2057550
2057551
2057552
2057553
2057554
2057555
2057556
2057557
2057558
2057559
2057560
2057561
2057562
2057563
2057564
2057565
2057566
2057567
2057568
2057569
2057570
2057571
2057572
2057573
2057574
2057575
2057576
2057577
2057578
2057579
2057580
2057581
2057582
2057583
2057585
2057586
2057587
2057588
2057589
2057590
2057591
2057592
2057593
2057594
2057595
2057596
2057597
2057598
2057599
2057600
2057601
2057602
2057603
2057604
2057605
2057606
2057607
2057608
2057609
2057610
2057611
2057612
2057613
2057614
2057615
2057616
2057617
2057618
2057619
2057620
2057621
2057622
2057623
2057624
2057625
2057626
2057627
2057628
2057629
2057630
2057631
2057632
2057633
2057634
2057635
2057636
2057637
2057639
2057640
2057641
2057642
2057643
2057644
2057645
2057646
2057647
2057648
2057650
2057651
2057652
2057653
2057654
2057655
2057656
2057657
2057658
2057659
2057660
2057661
2057662
2057965
2057663
2057664
2057666
2057667
2057668
2057669
2057670
2057671
2057672
2057673
2057674
2057675
2057676
2057677
2057678
2057679
2057680
2057681
2057682
2057683
2057684
2057685
2057686
2057687
2057688
2057689
2057690
2057691
2057692
2057693
2057694
2057695
2057696
2057698
2057699
2057700
2057701
2057702
2057704
2057705
2057706
2057707
2057708
2057709
2057711
2057712
2057713
2057714
2057715
2057716
2057717
2057718
2057719
2057720
2057721
2057722
2057723
2057724
2057725
2057726
2057727
2057728
2057729
2057730
2057731
2057732
2057733
2057734
2057735
2057736
2057737
2057738
2057740
2057741
2057742
2057743
2057744
2057745
2057746
2057747
2057748
2057749
2057750
2057751
2057752
2057753
2057754
2057755
2057756
2057757
2057758
2057759
2057760
2057761
2057762
2057763
2057764
2057765
2057766
2057767
2057768
2057769
2057770
2057771
2057772
2057773
2057774
2057775
2057776
2057777
2057778
2057779
2057780
2057781
2057782
2057783
2057784
2057785
2057786
2057787
2057788
2057789
2057790
2057791
2057792
2057793
2057794
2057795
2057796
2057797
2057798
2057799
2057800
2057801
2057802
2057803
2057804
2057805
2057806
2057807
2057808
2057809
2057810
2057811
2057812
2057813
2057966
2057814
2057815
2057816
2057817
2057818
2057819
2057820
2057821
2057822
2057824
2057825
2057826
2057827
2057828
2057829
2057830
2057831
2057832
2057833
2057834
2057835
2057836
2057837
2057838
2057839
2057840
2057841
2057842
2057843
2057844
2057845
2057846
2057847
2057848
2057849
2057850
2057851
2057852
2057853
2057854
2057855
2057856
2057857
2057858
2057859
2057860
2057911
2057861
2057862
2057863
2057864
2057865
2057866
2057867
2057868
2057869
2057870
2057871
2057872
2057873
2057874
2057875
2057876
2057877
2057878
2057879
2057880
2057881
2057882
2057883
2057884
2057885
2057886
2057887
2057888
2057889
2057890
2057892
2057893
2057894
2057895
2057896
2057897
2057898
2057899
2057900
2057901
2057902
2057903
2057904
2057905
2057906
2057907
2057908
2057909
2057910
2057912
2057913
2057914
2057915
2057916
2057917
2057918
2057919
2057920
2057921
2057922
2057923
2057924
2057925
2057926
2057927
2057928
2057930
2057931
2057932
2057933
2057934
2057935
2057936
2057937
2057938
2057939
2057940
2057942
2057943
2057944
2057945
2057946
2057947
2057949
2057950
2057951
2057952
2057953
2057954
2057955
2057956
2057957
2057958
2057959
2057960
2057961
2057962
2057963
2057967
2057968
2057969
2057970
2057971
2057972
2057973
2057974
2057975
2057976
2057977
2057978
2057979
2057980
2057981
2057982
2057983
2057984
2057985
2057986
2057987
2057988
2057989
2057990
2057991
2057992
2057993
2057994
2057995
2057996
2057997
2057998
2057999
2058000
2058001
2058002
2058003
2058004
2058005
2058006
2058007
2058008
2058009
2058010
2058011
2058012
2058013
2917588
2920813
2920814
2920815
2920816
2920817
2920818
2920819
2920820
2920821
2920822
2920823
2920824
2920825
2920826
2920827
2920828
2920829
2920830
2920831
2920833
2920834
2920835
2920836
2920837
2920838
2920839
2920840
2920841
2920842
2920843
2920844
2920845
2920846
2920847
2920848
2920849
2920850
2920851
2920852
2920853
2920854
2920855
2920856
2920857
2920858
2920859
2920860
2920861
2920862
2920863
2920864
2920865
2920866
2920867
2920868
2920869
2920870
2920871
2920872
2920873
2920874
2920875
2920876
2920877
2920878
2920879
2920880
2920881
2920882
2920883
2920884
2920885
2920886
2920887
2920888
2920889
2920890
2920891
2920892
2920893
2920894
2920895
2920896
2920897
2920898
2920899
2920900
2920901
2920902
2920903
2920904
2920905
2920906
2920907
2920908
2920909
2920910
2920911
2920912
2920913
2920914
2920915
2920916
2920917
2920918
2920919
2920920
2920921
2920922
2920923
2920924
2920925
2920926
2920927
2920928
2920929
2920930
2920931
2920932
2920933
2920934
2920935
2920936
2920937
2920938
2920939
2920940
2920941
2920942
2920943
2920944
2920945
2920946
2920947
2920948
2920949
2920950
2920951
2920952
2920953
2920954
2920955
2920956
2920957
2920958
2920959
2920960
2920961
2920962
2920963
2920964
2920965
2920966
2920967
2920968
2920969
2920970
2920971
2920972
2920973
2920974
2920975
2920976
2920977
2920978
2920979
2920980
2920981
2920982
2920983
2920984
2920985
2920986
2920987
2920988
2920989
2920990
2920991
2920992
2920993
2920994
2920995
2920996
2920997
2920998
2920999
2921000
2921001
2921002
2921003
2921004
2921005
2921006
2921007
2921008
2921009
2921010
2921011
2921012
2921013
2921014
2921015
2921016
2921017
2921018
2921019
2921020
2921021
2921022
2921023
2921024
2921025
2921026
2921027
2921028
2921029
2921030
2921031
2921032
2921033
2921034
2921035
2921036
2921037
2921038
2921039
2921040
2921041
2921042
2921043
2921044
2921045
2921046
2921047
2921048
2921049
2921050
2921051
2921052
2921053
2921054
2921055
2921056
2921057
2921058
2921059
2921060
2921061
2921062
2921063
2921064
2921065
2921066
2921067
2921068
2921069
2921070
2921071
2921072
2921073
2921074
2921075
2921076
2921077
2921078
2921079
2921080
2921081
2921082
2921083
2921084
2921085
2921086
2921087
2921088
2921089
2921090
2921091
2921092
2921093
2921094
2921095
2921096
2921097
2921098
2921099
2921100
2921101
2921102
2921103
2921104
2921105
2921106
2921107
2921108
2921109
2921110
2921111
2921112
2921113
2921114
2921115
2921116
2921117
2921118
2921119
2921120
2921121
2921122
2921123
2921124
2921125
2921126
2921127
2921128
2921129
2921130
2921131
2921132
2921133
2921134
2921135
2921136
2921137
2921138
2921139
2921141
2921142
2921143
2921144
2921145
2921146
2921147
2921148
2921149
2921150
2921151
2921152
2921153
2921154
2921155
2921156
2921157
2921158
2921159
2921160
2921161
2921162
2921163
2921164
2921165
2921166
2921167
2921168
2921169
2921170
2921171
2921172
2921173
2921174
2921175
2921176
2921177
2921178
2921179
2921180
2921181
2921182
2921183
2921184
2921185
2921186
2921187
2921188
2921189
2921190
2921191
2921192
2921193
2921194
2921195
2921196
2921197
2926941
2926942
2926944
2926945
2926946
2926947
2930091
2930181
2930182
2930183
2930184
2930185
2930186
2930189
2930190
2930191
2930192
2930193
2930194
2930195
2930196
2930197
2930198
2930199
2930200
2930201
2930202
2930203
2930204
2930205
2930206
2930207
2930208
2930209
2930210
2930211
2930212
2930213
2930214
2930215
2930216
2930217
2930218
2930219
2930220
2930221
2930222
2930223
2930224
2930225
2930226
2930227
2930228
2930229
2930230
2930231
2930232
2930233
2930234
2930235
2930236
2930237
2930238
2930239
2930240
2930241
2930242
2930243
2930244
2930245
2930246
2930247
2930248
2930249
2930250
2930251
2930252
2930253
2930254
2930255
2930256
2930257
2930258
2930259
2930260
2930262
2930263
2930264
2930265
2930266
2930267
2930268
2930269
2930270
2930271
2930272
2930273
2930274
2930275
2930276
2930277
2930278
2930279
2930280
19006932
19006933
19027257
19027259
19060469
19063991
19086484
19088818
19106521
19106860
19107329
19107377
19107624
19109284
19113780
19121940
21022364
21022365
21022366
21022367
21022368
21022369
21022370
21022371
21022372
21022373
21022374
21022375
21022376
21022377
21022378
21022380
21022381
21022382
21022383
21022384
21022385
21022386
21022387
21022388
21022389
21022390
21022391
21022393
21022394
21022395
21022396
21022397
21022398
21022399
21022400
21022401
21022402
21022403
21022404
21022405
21022406
21022407
21028092
21029862
21032095
21032096
21032097
21032098
21032099
21032100
21032101
21032102
21032103
21032104
21032105
21032107
21032108
21032109
21032111
21032112
21032113
21032114
21032115
21032116
21032117
21032118
21032119
21032120
21032121
21032122
21032123
21032124
21032125
21032126
21032127
21032128
21032129
21032130
21032131
21032132
21037906
21042047
21042048
21042049
21042050
21042051
21042052
21042053
21042054
21042055
21042056
21042057
21042058
21042059
21042060
21042061
21042062
21042063
21042064
