concept_id
509081
509103
509104
509106
1235010
1235011
1235012
19035048
19097997
19114777
19118347
21021512
21031231
21041706
21046234
21050925
21065824
21100028
21100029
21114938
21124542
21129872
35146370
35745357
35753882
35762196
35766293
35766294
35770591
36066373
36066375
36220621
36220623
36242122
36242125
36248002
36248003
36264987
36267195
36269232
36274839
36275194
36276811
36276850
36281080
36281126
36281147
36281185
36281198
36281204
36407283
36407337
36788305
36788306
36788307
36879568
36882465
36887548
36892200
36923646
40055280
40055281
40055282
40124278
40213176
40731786
40731787
40734162
40827669
40839323
40839324
40858953
40864902
40864903
40893613
40896118
40901528
40932622
40932623
40955877
40958354
40987113
40989640
40989641
40989642
40995156
41018101
41049406
41079916
41112108
41114614
41120140
41120141
41151732
41182793
41182795
41208649
41239588
41276009
41307103
41407419
41407420
41407421
41407586
41407623
41407699
41407789
41407826
41407909
41408019
41408203
41408245
41408246
41408318
41408394
41408441
41408785
41408975
41409031
41409128
41409129
41409325
41409421
41409525
41409667
41409668
41409709
41409870
41409991
43560547
43560548
43560549
43560725
43588843
43594087
43594088
43594089
43594210
43594211
43606890
43612171
43612172
43624781
43624782
43630178
43643018
43643019
43648339
43648340
43661174
43661175
43666359
43666462
43679124
43679125
43684333
43696938
43702341
43702342
43714859
43714860
43719955
43720048
43732882
43750812
43750813
43756040
43756130
43756131
43768802
43774187
43786775
43791851
43791957
43804769
43810018
43810019
43810115
43828192
43840964
43840965
43846133
43846229
43859087
43859088
43859089
43864393
44025498
44028291
44030928
44032490
44036973
44041273
44042806
44045486
44050095
44055804
44055805
44055806
44056939
44056940
44056941
44058468
44058469
44065872
44067356
44071335
44086040
44086041
44088674
44091506
44104540
44117395
44124986
44132517
44132619
44132620
44132631
44132687
44132688
44132815
44132837
44132838
44132839
44132854
44197015
44197086
44197087
44197088
44197172
44197228
44197229
46275260
46275261
46275262
46275263
46275264
46275265
46276403
46276404
46276405
46276406
